date,keyword,keywordType,sentiment,sentimentType,id,tweet,retweets,favorites,popularity
28/11/2014,http://t.co/bjm8PcRQoS,LINK,0,entity,a8def5da-047a-41f0-a111-5faee4676a72,Now that Black Friday is upon us some of you may be looking for deals on TVs right? We've got you covered: http://t.co/bjm8PcRQoS,16,38,23
28/11/2014,#BlackFriday,HASHTAG,0,entity,583ee018-27a7-483a-9b53-f3fde3ecc516,Brace yourselves #BlackFriday has arrived. Skip the lines and browse over 1000 deals http://t.co/9AFkhQLf4r,29,50,36
28/11/2014,http://t.co/9AFkhQLf4r,LINK,0,entity,583ee018-27a7-483a-9b53-f3fde3ecc516,Brace yourselves #BlackFriday has arrived. Skip the lines and browse over 1000 deals http://t.co/9AFkhQLf4r,29,50,36
28/11/2014,#PS4,HASHTAG,0,entity,32ee9659-c597-4721-b326-8c14dd0a8ca5,Looking for a #PS4 deal on Thanksgiving? We've got the console + #GTAV + #TheLastofUsRemastered for only $399.99: http://t.co/X1kUqZOQcG,51,52,51
28/11/2014,#GTAV,HASHTAG,0,entity,32ee9659-c597-4721-b326-8c14dd0a8ca5,Looking for a #PS4 deal on Thanksgiving? We've got the console + #GTAV + #TheLastofUsRemastered for only $399.99: http://t.co/X1kUqZOQcG,51,52,51
28/11/2014,#TheLastofUsRemastered,HASHTAG,0,entity,32ee9659-c597-4721-b326-8c14dd0a8ca5,Looking for a #PS4 deal on Thanksgiving? We've got the console + #GTAV + #TheLastofUsRemastered for only $399.99: http://t.co/X1kUqZOQcG,51,52,51
28/11/2014,http://t.co/X1kUqZOQcG,LINK,0,entity,32ee9659-c597-4721-b326-8c14dd0a8ca5,Looking for a #PS4 deal on Thanksgiving? We've got the console + #GTAV + #TheLastofUsRemastered for only $399.99: http://t.co/X1kUqZOQcG,51,52,51
28/11/2014,@amazontechdeals,USERNAME,0,entity,45394c0d-bed2-4959-975e-90a82af9f0a0,RT amazontechdeals: Shop Samsung Black Friday Deals: Up to 50% select home audio products. http://t.co/CSBOBFsyoh,22,19,20
28/11/2014,select home audio products,OTHER,0,theme,45394c0d-bed2-4959-975e-90a82af9f0a0,RT amazontechdeals: Shop Samsung Black Friday Deals: Up to 50% select home audio products. http://t.co/CSBOBFsyoh,22,19,20
28/11/2014,http://t.co/CSBOBFsyoh,LINK,0,entity,45394c0d-bed2-4959-975e-90a82af9f0a0,RT amazontechdeals: Shop Samsung Black Friday Deals: Up to 50% select home audio products. http://t.co/CSBOBFsyoh,22,19,20
28/11/2014,http://t.co/NQPJOZRVg3,LINK,0,entity,34b5601a-fc6e-4a8b-a573-9f9c34857ce4,31% off Lightning Deal: Fitbit Flex http://t.co/NQPJOZRVg3,18,25,20
28/11/2014,comfy,OTHER,0.49000001,phrase,8846401a-e8e8-4988-a099-1c36001ed0ee,It's time to put on a comfy sweater and watch some football. Who are you rooting for? http://t.co/akvLG89dT2 http://t.co/g0RBJFrL9w,49,96,65
28/11/2014,http://t.co/akvLG89dT2,LINK,0,entity,8846401a-e8e8-4988-a099-1c36001ed0ee,It's time to put on a comfy sweater and watch some football. Who are you rooting for? http://t.co/akvLG89dT2 http://t.co/g0RBJFrL9w,49,96,65
28/11/2014,comfy sweater,OTHER,0.49000001,theme,8846401a-e8e8-4988-a099-1c36001ed0ee,It's time to put on a comfy sweater and watch some football. Who are you rooting for? http://t.co/akvLG89dT2 http://t.co/g0RBJFrL9w,49,96,65
28/11/2014,http://t.co/g0RBJFrL9w,LINK,0,entity,8846401a-e8e8-4988-a099-1c36001ed0ee,It's time to put on a comfy sweater and watch some football. Who are you rooting for? http://t.co/akvLG89dT2 http://t.co/g0RBJFrL9w,49,96,65
27/11/2014,http://t.co/YXaPnsfF68,LINK,0,entity,f102c8db-fc43-4ce5-8f0e-6b3a5d1facd0,Thanksgiving Day Lightning Deal: Xbox One Console 12 Month Live Card and 4 Games (while supplies last) http://t.co/YXaPnsfF68,50,41,46
27/11/2014,http://t.co/RtFnPGGGGG,LINK,0,entity,4329fb99-3ca5-44fa-af5f-b3a14ed8d5ca,Deal of the Day: 54% off Yamaha RX-V675 A/V Receiver with AirPlay http://t.co/RtFnPGGGGG http://t.co/xrgoUcyudm,25,32,27
27/11/2014,http://t.co/xrgoUcyudm,LINK,0,entity,4329fb99-3ca5-44fa-af5f-b3a14ed8d5ca,Deal of the Day: 54% off Yamaha RX-V675 A/V Receiver with AirPlay http://t.co/RtFnPGGGGG http://t.co/xrgoUcyudm,25,32,27
27/11/2014,#MentionPeopleYouAreThankfulFor,HASHTAG,1.200000048,phrase,6de562dc-79bd-4272-8ccd-cc9f26f93d59,#MentionPeopleYouAreThankfulFor: our fans and customers thank you! We wish you and yours a wonderful Thanksgiving and Holiday season.,32,80,48
27/11/2014,#MentionPeopleYouAreThankfulFor,HASHTAG,0.600000024,entity,6de562dc-79bd-4272-8ccd-cc9f26f93d59,#MentionPeopleYouAreThankfulFor: our fans and customers thank you! We wish you and yours a wonderful Thanksgiving and Holiday season.,32,80,48
27/11/2014,wonderful,OTHER,0.800000012,phrase,6de562dc-79bd-4272-8ccd-cc9f26f93d59,#MentionPeopleYouAreThankfulFor: our fans and customers thank you! We wish you and yours a wonderful Thanksgiving and Holiday season.,32,80,48
27/11/2014,http://t.co/hEji5sMH0R,LINK,0,entity,baa1dc91-690a-4d14-bf92-080a1167dcd2,Bonus Deal of the Day: 32% off Nikon D7000 16.2 Megapixel Digital SLR Camera with 18-55mm Lens http://t.co/hEji5sMH0R http://t.co/p0j5wDbc4I,30,46,35
27/11/2014,55mm Lens,OTHER,0,theme,baa1dc91-690a-4d14-bf92-080a1167dcd2,Bonus Deal of the Day: 32% off Nikon D7000 16.2 Megapixel Digital SLR Camera with 18-55mm Lens http://t.co/hEji5sMH0R http://t.co/p0j5wDbc4I,30,46,35
27/11/2014,http://t.co/p0j5wDbc4I,LINK,0,entity,baa1dc91-690a-4d14-bf92-080a1167dcd2,Bonus Deal of the Day: 32% off Nikon D7000 16.2 Megapixel Digital SLR Camera with 18-55mm Lens http://t.co/hEji5sMH0R http://t.co/p0j5wDbc4I,30,46,35
27/11/2014,http://t.co/kZKriVubqj,LINK,0,entity,108ed088-45dd-4088-88fa-1ea5dda291ac,The time has come. Black Friday Deals are here: http://t.co/kZKriVubqj http://t.co/HMkmyAtIm2,58,51,55
27/11/2014,http://t.co/HMkmyAtIm2,LINK,0,entity,108ed088-45dd-4088-88fa-1ea5dda291ac,The time has come. Black Friday Deals are here: http://t.co/kZKriVubqj http://t.co/HMkmyAtIm2,58,51,55
27/11/2014,Pre-Sequel - Xbox 360   http://t.co/fx6gFVIGbr,OTHER,0,entity,4cbd38b1-e2d4-4977-9975-ebb44daf57f8,Lightning Deal: 58% off Borderlands: The Pre-Sequel - Xbox 360 http://t.co/fx6gFVIGbr http://t.co/7O6e1Jrgyo,19,20,19
27/11/2014,Lightning Deal,OTHER,0,theme,4cbd38b1-e2d4-4977-9975-ebb44daf57f8,Lightning Deal: 58% off Borderlands: The Pre-Sequel - Xbox 360 http://t.co/fx6gFVIGbr http://t.co/7O6e1Jrgyo,19,20,19
27/11/2014,http://t.co/fx6gFVIGbr,LINK,0,entity,4cbd38b1-e2d4-4977-9975-ebb44daf57f8,Lightning Deal: 58% off Borderlands: The Pre-Sequel - Xbox 360 http://t.co/fx6gFVIGbr http://t.co/7O6e1Jrgyo,19,20,19
27/11/2014,http://t.co/7O6e1Jrgyo,LINK,0,entity,4cbd38b1-e2d4-4977-9975-ebb44daf57f8,Lightning Deal: 58% off Borderlands: The Pre-Sequel - Xbox 360 http://t.co/fx6gFVIGbr http://t.co/7O6e1Jrgyo,19,20,19
27/11/2014,@AmazonKindle,USERNAME,0,entity,43f06c88-2b95-4964-ac2e-db927780fcbd,RT AmazonKindle: Feast on millions of titles with zero calories: http://t.co/Z8p5pjfux2 #kindle http://t.co/yZoQ0In2N4,50,57,52
27/11/2014,#kindle,HASHTAG,0,entity,43f06c88-2b95-4964-ac2e-db927780fcbd,RT AmazonKindle: Feast on millions of titles with zero calories: http://t.co/Z8p5pjfux2 #kindle http://t.co/yZoQ0In2N4,50,57,52
27/11/2014,http://t.co/Z8p5pjfux2,LINK,0,entity,43f06c88-2b95-4964-ac2e-db927780fcbd,RT AmazonKindle: Feast on millions of titles with zero calories: http://t.co/Z8p5pjfux2 #kindle http://t.co/yZoQ0In2N4,50,57,52
27/11/2014,http://t.co/yZoQ0In2N4,LINK,0,entity,43f06c88-2b95-4964-ac2e-db927780fcbd,RT AmazonKindle: Feast on millions of titles with zero calories: http://t.co/Z8p5pjfux2 #kindle http://t.co/yZoQ0In2N4,50,57,52
27/11/2014,@amazonappstore,USERNAME,0,entity,f005d3c1-3bba-4c0f-850b-b61c624e7a23,RT amazonappstore: Start the holiday weekend off right with over $130 in apps and games free today through Saturday!#FreeAppoftheDayhttp�,93,70,84
27/11/2014,free today,OTHER,0,theme,f005d3c1-3bba-4c0f-850b-b61c624e7a23,RT amazonappstore: Start the holiday weekend off right with over $130 in apps and games free today through Saturday!#FreeAppoftheDayhttp�,93,70,84
27/11/2014,#FreeAppoftheDay,HASHTAG,0,entity,f005d3c1-3bba-4c0f-850b-b61c624e7a23,RT amazonappstore: Start the holiday weekend off right with over $130 in apps and games free today through Saturday!#FreeAppoftheDayhttp�,93,70,84
27/11/2014,holiday weekend,OTHER,0,theme,f005d3c1-3bba-4c0f-850b-b61c624e7a23,RT amazonappstore: Start the holiday weekend off right with over $130 in apps and games free today through Saturday!#FreeAppoftheDayhttp�,93,70,84
27/11/2014,http�,LINK,0,theme,f005d3c1-3bba-4c0f-850b-b61c624e7a23,RT amazonappstore: Start the holiday weekend off right with over $130 in apps and games free today through Saturday!#FreeAppoftheDayhttp�,93,70,84
27/11/2014,http://t.co/ZCwZLdI7pN,LINK,0,entity,010f7b78-132f-44ad-a9ea-8053b8b9ff4e,Waiting for video game deals? Check out the Video Games Black Friday Deals Calendar. 19 Deals start at 5:10 AM PST http://t.co/ZCwZLdI7pN,14,40,23
27/11/2014,video game deals,OTHER,0,theme,010f7b78-132f-44ad-a9ea-8053b8b9ff4e,Waiting for video game deals? Check out the Video Games Black Friday Deals Calendar. 19 Deals start at 5:10 AM PST http://t.co/ZCwZLdI7pN,14,40,23
27/11/2014,incredible,OTHER,0.75,phrase,f8998f13-2bea-4211-aac3-4ed165048022,Take a picture of this incredible Deal of the Day to make it last longer #BlackFridayDeals http://t.co/pieUYShnkQ http://t.co/ogV1g5w8a6,21,43,28
27/11/2014,#BlackFridayDeals,HASHTAG,0.375,entity,f8998f13-2bea-4211-aac3-4ed165048022,Take a picture of this incredible Deal of the Day to make it last longer #BlackFridayDeals http://t.co/pieUYShnkQ http://t.co/ogV1g5w8a6,21,43,28
27/11/2014,http://t.co/pieUYShnkQ,LINK,0,entity,f8998f13-2bea-4211-aac3-4ed165048022,Take a picture of this incredible Deal of the Day to make it last longer #BlackFridayDeals http://t.co/pieUYShnkQ http://t.co/ogV1g5w8a6,21,43,28
27/11/2014,http://t.co/ogV1g5w8a6,LINK,0,entity,f8998f13-2bea-4211-aac3-4ed165048022,Take a picture of this incredible Deal of the Day to make it last longer #BlackFridayDeals http://t.co/pieUYShnkQ http://t.co/ogV1g5w8a6,21,43,28
27/11/2014,http://t.co/nLRrLhxjD4,LINK,0,entity,b5974f2b-29b7-4d23-9edb-b67166d00852,Black Friday Deals are here! And this one will be gone in a flash... http://t.co/nLRrLhxjD4,22,37,27
27/11/2014,save,OTHER,0.490749985,phrase,10e31a7c-ad3c-40ce-88e7-d1136ecc995a,Black Friday Deals: Figure out all the plugs after you save big on this Deal of the Day http://t.co/BslqNXDANt http://t.co/N5139S9kdr,12,36,20
27/11/2014,http://t.co/BslqNXDANt,LINK,0,entity,10e31a7c-ad3c-40ce-88e7-d1136ecc995a,Black Friday Deals: Figure out all the plugs after you save big on this Deal of the Day http://t.co/BslqNXDANt http://t.co/N5139S9kdr,12,36,20
27/11/2014,http://t.co/N5139S9kdr,LINK,0,entity,10e31a7c-ad3c-40ce-88e7-d1136ecc995a,Black Friday Deals: Figure out all the plugs after you save big on this Deal of the Day http://t.co/BslqNXDANt http://t.co/N5139S9kdr,12,36,20
27/11/2014,http://t.co/yySWYu47DY,LINK,0,entity,24d8639e-ad8b-43a6-89b4-022c52eafdd6,85% off Lightning Deal (while supplies last) http://t.co/yySWYu47DY http://t.co/C8mt1qgeLE,20,43,28
27/11/2014,http://t.co/C8mt1qgeLE,LINK,0,entity,24d8639e-ad8b-43a6-89b4-022c52eafdd6,85% off Lightning Deal (while supplies last) http://t.co/yySWYu47DY http://t.co/C8mt1qgeLE,20,43,28
27/11/2014,http://t.co/fx3fSp9Lyp,LINK,0,entity,8ddd66ae-eec6-4fde-ab64-7c7655da3aad,The time has come. Black Friday Deals have arrived: http://t.co/fx3fSp9Lyp http://t.co/T6M2MdItKq,60,69,63
27/11/2014,http://t.co/T6M2MdItKq,LINK,0,entity,8ddd66ae-eec6-4fde-ab64-7c7655da3aad,The time has come. Black Friday Deals have arrived: http://t.co/fx3fSp9Lyp http://t.co/T6M2MdItKq,60,69,63
27/11/2014,Save,OTHER,0.408958316,phrase,d75e168a-dd9f-498d-8d7a-d7223527e454,"Save up to 75% Off ""Star Trek: The Next Generation"" Seasons 1-6 on Blu-ray http://t.co/xVIcAxsoAL http://t.co/OX684M32nF",30,38,32
27/11/2014,"""Star Trek: The Next Generation""",OTHER,0,entity,d75e168a-dd9f-498d-8d7a-d7223527e454,"Save up to 75% Off ""Star Trek: The Next Generation"" Seasons 1-6 on Blu-ray http://t.co/xVIcAxsoAL http://t.co/OX684M32nF",30,38,32
27/11/2014,http://t.co/xVIcAxsoAL,LINK,0,entity,d75e168a-dd9f-498d-8d7a-d7223527e454,"Save up to 75% Off ""Star Trek: The Next Generation"" Seasons 1-6 on Blu-ray http://t.co/xVIcAxsoAL http://t.co/OX684M32nF",30,38,32
27/11/2014,http://t.co/OX684M32nF,LINK,0,entity,d75e168a-dd9f-498d-8d7a-d7223527e454,"Save up to 75% Off ""Star Trek: The Next Generation"" Seasons 1-6 on Blu-ray http://t.co/xVIcAxsoAL http://t.co/OX684M32nF",30,38,32
27/11/2014,@justdancegame,USERNAME,0,entity,7a40f361-99f5-43c0-a553-e50d0f430905,Get your swerve on with justdancegame 2015 for only $24.99 in our Gold Box Deal of the Day: http://t.co/GI2xoOiUZb,3,12,6
27/11/2014,http://t.co/GI2xoOiUZb,LINK,0,entity,7a40f361-99f5-43c0-a553-e50d0f430905,Get your swerve on with justdancegame 2015 for only $24.99 in our Gold Box Deal of the Day: http://t.co/GI2xoOiUZb,3,12,6
27/11/2014,saving,OTHER,0.817916632,phrase,39aa959c-7993-4406-925f-e2cc39da7245,thebrassman early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@thebrassman,USERNAME,0,entity,39aa959c-7993-4406-925f-e2cc39da7245,thebrassman early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,39aa959c-7993-4406-925f-e2cc39da7245,thebrassman early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,39aa959c-7993-4406-925f-e2cc39da7245,thebrassman early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,09e22d63-b4a6-4eb9-93a9-312b84d40b83,mdlmartins early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@mdlmartins,USERNAME,0,entity,09e22d63-b4a6-4eb9-93a9-312b84d40b83,mdlmartins early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,09e22d63-b4a6-4eb9-93a9-312b84d40b83,mdlmartins early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,09e22d63-b4a6-4eb9-93a9-312b84d40b83,mdlmartins early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,e5b819c3-a304-47f7-8a4f-66e7fac5b578,stephrsnbgh early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@stephrsnbgh,USERNAME,0,entity,e5b819c3-a304-47f7-8a4f-66e7fac5b578,stephrsnbgh early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,e5b819c3-a304-47f7-8a4f-66e7fac5b578,stephrsnbgh early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,e5b819c3-a304-47f7-8a4f-66e7fac5b578,stephrsnbgh early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,547c556d-dc31-4d54-920b-0066f55075fa,ClaudiaMarrufo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
27/11/2014,@ClaudiaMarrufo,USERNAME,0,entity,547c556d-dc31-4d54-920b-0066f55075fa,ClaudiaMarrufo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
27/11/2014,early deals,OTHER,0.408958316,theme,547c556d-dc31-4d54-920b-0066f55075fa,ClaudiaMarrufo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,547c556d-dc31-4d54-920b-0066f55075fa,ClaudiaMarrufo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
27/11/2014,saving,OTHER,0.817916632,phrase,a99f2cbc-1f1b-4c2a-a1d9-ca702cdf7b86,sankis early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@sankis,USERNAME,0,entity,a99f2cbc-1f1b-4c2a-a1d9-ca702cdf7b86,sankis early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,a99f2cbc-1f1b-4c2a-a1d9-ca702cdf7b86,sankis early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,a99f2cbc-1f1b-4c2a-a1d9-ca702cdf7b86,sankis early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,28c07613-3e1e-437d-a14d-673c5e4f8d60,MatthewENordin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
27/11/2014,@MatthewENordin,USERNAME,0,entity,28c07613-3e1e-437d-a14d-673c5e4f8d60,MatthewENordin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
27/11/2014,early deals,OTHER,0.408958316,theme,28c07613-3e1e-437d-a14d-673c5e4f8d60,MatthewENordin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,28c07613-3e1e-437d-a14d-673c5e4f8d60,MatthewENordin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
27/11/2014,saving,OTHER,0.817916632,phrase,9fa7b030-6a26-4e79-a1e5-36773086c898,brwarning early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@brwarning,USERNAME,0,entity,9fa7b030-6a26-4e79-a1e5-36773086c898,brwarning early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,9fa7b030-6a26-4e79-a1e5-36773086c898,brwarning early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,9fa7b030-6a26-4e79-a1e5-36773086c898,brwarning early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,f6de9d9d-333d-42be-9438-60abf3763a38,motorcyclegrrl early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@motorcyclegrrl,USERNAME,0,entity,f6de9d9d-333d-42be-9438-60abf3763a38,motorcyclegrrl early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,f6de9d9d-333d-42be-9438-60abf3763a38,motorcyclegrrl early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,f6de9d9d-333d-42be-9438-60abf3763a38,motorcyclegrrl early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,661a7205-4d24-46e2-8d5c-ce9757d6e22d,bryanshaffer early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@bryanshaffer,USERNAME,0,entity,661a7205-4d24-46e2-8d5c-ce9757d6e22d,bryanshaffer early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,661a7205-4d24-46e2-8d5c-ce9757d6e22d,bryanshaffer early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,661a7205-4d24-46e2-8d5c-ce9757d6e22d,bryanshaffer early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,65ad3504-df0d-4d3a-9171-4aace3c03756,scubyhoo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@scubyhoo,USERNAME,0,entity,65ad3504-df0d-4d3a-9171-4aace3c03756,scubyhoo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,65ad3504-df0d-4d3a-9171-4aace3c03756,scubyhoo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,65ad3504-df0d-4d3a-9171-4aace3c03756,scubyhoo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,60517d13-eca1-4193-98a5-32cfe3b3b76f,jettilton early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@jettilton,USERNAME,0,entity,60517d13-eca1-4193-98a5-32cfe3b3b76f,jettilton early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,60517d13-eca1-4193-98a5-32cfe3b3b76f,jettilton early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,60517d13-eca1-4193-98a5-32cfe3b3b76f,jettilton early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,78a03243-36d1-4146-9479-76f7ec139781,Enoggster early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@Enoggster,USERNAME,0,entity,78a03243-36d1-4146-9479-76f7ec139781,Enoggster early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,78a03243-36d1-4146-9479-76f7ec139781,Enoggster early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,78a03243-36d1-4146-9479-76f7ec139781,Enoggster early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,4032a2a5-2bb7-4089-a30a-dc1764fb275e,toadfalto early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@toadfalto,USERNAME,0,entity,4032a2a5-2bb7-4089-a30a-dc1764fb275e,toadfalto early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,4032a2a5-2bb7-4089-a30a-dc1764fb275e,toadfalto early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,4032a2a5-2bb7-4089-a30a-dc1764fb275e,toadfalto early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,4b2b5f99-0658-46c2-be0e-e62fe47edef0,cgrlygrl410 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@cgrlygrl410,USERNAME,0,entity,4b2b5f99-0658-46c2-be0e-e62fe47edef0,cgrlygrl410 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,4b2b5f99-0658-46c2-be0e-e62fe47edef0,cgrlygrl410 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,4b2b5f99-0658-46c2-be0e-e62fe47edef0,cgrlygrl410 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,saving,OTHER,0.817916632,phrase,555d9e0d-ccd8-4141-9501-34e2b8c6c497,shmcmullin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,@shmcmullin,USERNAME,0,entity,555d9e0d-ccd8-4141-9501-34e2b8c6c497,shmcmullin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,early deals,OTHER,0.408958316,theme,555d9e0d-ccd8-4141-9501-34e2b8c6c497,shmcmullin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
27/11/2014,http://t.co/zIeaA77fAT,LINK,0,entity,555d9e0d-ccd8-4141-9501-34e2b8c6c497,shmcmullin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
